order_id,order_date,customer_id,customer_segment,country,city,product_category,product_name,quantity,unit_price,discount_applied,tax_amount,total_amount,payment_method,order_status,updated_at
4265,31-12-2022,C9220,Corporate,India,Bangalore,Electronics,Mobile,1,534,0,53.4,587.4,Debit Card,Returned,31-12-2022
4266,04-09-2025,C3112,Home Office,Germany,Munich,Electronics,Mobile,1,2554,50,255.4,2759.4,Cash,Returned,04-09-2025
4267,21-03-2021,C9425,Home Office,USA,Chicago,Home Appliances,Washing Machine,4,1132,100,452.8,4880.8,UPI,Returned,21-03-2021
4268,10-02-2024,C7339,Consumer,India,Bangalore,Fashion,Shoes,2,2594,0,518.8,5706.8,Net Banking,Completed,10-02-2024
4269,15-05-2024,C7634,Corporate,India,Delhi,Home Appliances,Washing Machine,1,230,0,23,253,Cash,Cancelled,15-05-2024
4270,13-01-2021,C2487,Corporate,USA,Austin,Fashion,Shoes,3,2365,0,709.5,7804.5,Debit Card,Completed,13-01-2021
4271,13-10-2023,C1980,Consumer,Germany,Munich,Home Appliances,Washing Machine,1,1084,0,108.4,1192.4,Net Banking,Returned,13-10-2023
4272,19-01-2024,C5923,Corporate,USA,Chicago,Groceries,Rice,1,445,150,44.5,339.5,Debit Card,Cancelled,19-01-2024
4273,27-03-2023,C5589,Corporate,USA,San Francisco,Fashion,Shoes,5,1330,0,665,7315,Cash,Completed,27-03-2023
4274,10-07-2023,C7385,Corporate,India,Delhi,Groceries,Spices,2,1133,150,226.6,2342.6,Cash,Returned,10-07-2023
4275,11-04-2025,C5486,Home Office,Germany,Berlin,Electronics,Mobile,4,1962,100,784.8,8532.8,Cash,Cancelled,11-04-2025
4276,25-09-2022,C6656,Corporate,UK,Manchester,Home Appliances,Washing Machine,2,2739,100,547.8,5925.8,Net Banking,Returned,25-09-2022
4277,31-10-2023,C7140,Consumer,UK,London,Electronics,Laptop,4,678,100,271.2,2883.2,UPI,Completed,31-10-2023
4278,02-03-2025,C6057,Consumer,UK,London,Electronics,Mobile,2,2728,100,545.6,5901.6,UPI,Completed,02-03-2025
4279,22-02-2021,C7694,Home Office,UK,Manchester,Groceries,Oil,2,368,0,73.6,809.6,UPI,Returned,22-02-2021
4280,24-09-2023,C3114,Home Office,India,Delhi,Home Appliances,Refrigerator,1,1814,150,181.4,1845.4,Credit Card,Cancelled,24-09-2023
4281,29-05-2024,C8937,Home Office,India,Chennai,Electronics,Laptop,1,1266,50,126.6,1342.6,Debit Card,Cancelled,29-05-2024
4282,09-01-2025,C7459,Home Office,USA,New York,Fashion,Shoes,1,1803,50,180.3,1933.3,Cash,Returned,09-01-2025
4283,01-02-2022,C6804,Corporate,UK,London,Electronics,Laptop,3,2971,100,891.3,9704.3,Debit Card,Completed,01-02-2022
4284,04-05-2023,C3441,Corporate,USA,Austin,Electronics,Laptop,3,2447,100,734.1,7975.1,Net Banking,Cancelled,04-05-2023
4285,14-10-2024,C2193,Home Office,UK,London,Fashion,Shoes,5,834,100,417,4487,UPI,Returned,14-10-2024
4286,20-09-2024,C2756,Corporate,USA,New York,Electronics,Laptop,3,2180,150,654,7044,Net Banking,Returned,20-09-2024
4287,04-03-2022,C6839,Consumer,USA,Austin,Groceries,Oil,5,2118,150,1059,11499,Cash,Cancelled,04-03-2022
4288,23-04-2022,C1937,Consumer,India,Bangalore,Fashion,Shoes,4,2469,0,987.6,10863.6,Net Banking,Cancelled,23-04-2022
4289,11-12-2024,C6620,Consumer,India,Mumbai,Home Appliances,Microwave,3,1057,0,317.1,3488.1,Debit Card,Completed,11-12-2024
4290,13-02-2025,C6743,Consumer,USA,Austin,Electronics,Headphones,5,2396,0,1198,13178,UPI,Returned,13-02-2025
4291,05-06-2022,C5003,Home Office,Germany,Berlin,Home Appliances,Microwave,1,1223,100,122.3,1245.3,Debit Card,Completed,05-06-2022
4292,26-03-2022,C4906,Consumer,USA,San Francisco,Home Appliances,Microwave,3,1561,0,468.3,5151.3,Net Banking,Completed,26-03-2022
4293,09-01-2023,C2236,Home Office,India,Delhi,Groceries,Spices,5,2853,100,1426.5,15591.5,Net Banking,Cancelled,09-01-2023
4294,01-05-2023,C7420,Consumer,UK,London,Groceries,Rice,4,1775,0,710,7810,Net Banking,Cancelled,01-05-2023
4295,28-07-2021,C7839,Consumer,India,Delhi,Groceries,Rice,3,1919,100,575.7,6232.7,UPI,Cancelled,28-07-2021
4296,30-05-2025,C8673,Corporate,USA,San Francisco,Fashion,Jeans,4,1806,50,722.4,7896.4,UPI,Cancelled,30-05-2025
4297,20-07-2022,C1318,Consumer,India,Mumbai,Fashion,Shoes,1,301,0,30.1,331.1,Credit Card,Completed,20-07-2022
4298,08-06-2025,C7022,Home Office,UK,Manchester,Electronics,Mobile,2,1369,100,273.8,2911.8,Cash,Returned,08-06-2025
4299,21-08-2021,C9692,Corporate,USA,San Francisco,Groceries,Oil,2,2532,0,506.4,5570.4,Net Banking,Returned,21-08-2021
4300,04-10-2022,C2029,Corporate,India,Delhi,Home Appliances,Washing Machine,1,2137,150,213.7,2200.7,Cash,Completed,04-10-2022
4301,07-02-2021,C2199,Corporate,India,Delhi,Fashion,Jeans,4,1898,100,759.2,8251.2,UPI,Cancelled,07-02-2021
4302,26-05-2025,C7124,Home Office,India,Chennai,Fashion,Jeans,2,1315,100,263,2793,UPI,Returned,26-05-2025
4303,23-01-2022,C3015,Corporate,USA,Austin,Electronics,Headphones,3,2414,150,724.2,7816.2,Debit Card,Cancelled,23-01-2022
4304,18-04-2022,C7494,Consumer,India,Bangalore,Home Appliances,Washing Machine,5,601,50,300.5,3255.5,UPI,Cancelled,18-04-2022
4305,19-05-2022,C8134,Consumer,India,Mumbai,Electronics,Laptop,5,523,0,261.5,2876.5,UPI,Completed,19-05-2022
4306,18-10-2022,C5251,Consumer,Germany,Berlin,Groceries,Rice,3,2048,0,614.4,6758.4,Debit Card,Returned,18-10-2022
4307,08-02-2025,C8522,Corporate,India,Delhi,Electronics,Laptop,2,752,0,150.4,1654.4,Net Banking,Returned,08-02-2025
4308,06-12-2022,C8796,Corporate,Germany,Munich,Home Appliances,Microwave,3,1299,50,389.7,4236.7,Debit Card,Cancelled,06-12-2022
4309,15-02-2024,C8190,Home Office,USA,Chicago,Home Appliances,Refrigerator,3,2034,0,610.2,6712.2,Cash,Returned,15-02-2024
4310,04-07-2024,C5993,Corporate,India,Bangalore,Fashion,Jeans,3,529,100,158.7,1645.7,Cash,Returned,04-07-2024
4311,05-02-2024,C4344,Home Office,Germany,Munich,Electronics,Headphones,5,2046,100,1023,11153,Debit Card,Completed,05-02-2024
4312,26-06-2022,C5305,Corporate,India,Chennai,Home Appliances,Refrigerator,1,1906,0,190.6,2096.6,Credit Card,Cancelled,26-06-2022
4313,26-08-2021,C5225,Corporate,USA,New York,Home Appliances,Refrigerator,5,1716,150,858,9288,Cash,Cancelled,26-08-2021
4314,15-07-2025,C2537,Consumer,India,Mumbai,Home Appliances,Microwave,2,1000,150,200,2050,Cash,Cancelled,15-07-2025
4315,08-08-2025,C6450,Consumer,USA,Austin,Fashion,Jeans,3,641,0,192.3,2115.3,UPI,Completed,08-08-2025
4316,19-04-2025,C2632,Home Office,UK,Manchester,Fashion,Shoes,3,978,150,293.4,3077.4,Credit Card,Completed,19-04-2025
4317,18-08-2022,C6544,Home Office,Germany,Munich,Home Appliances,Washing Machine,3,1147,50,344.1,3735.1,Cash,Returned,18-08-2022
4318,14-10-2022,C4650,Corporate,UK,London,Electronics,Laptop,4,721,0,288.4,3172.4,Credit Card,Returned,14-10-2022
4319,05-12-2022,C8143,Home Office,India,Delhi,Groceries,Spices,2,696,0,139.2,1531.2,Credit Card,Returned,05-12-2022
4320,19-08-2025,C1484,Home Office,Germany,Berlin,Electronics,Laptop,1,788,150,78.8,716.8,Credit Card,Completed,19-08-2025
4321,10-10-2023,C5258,Consumer,Germany,Munich,Home Appliances,Microwave,1,1413,150,141.3,1404.3,UPI,Returned,10-10-2023
4322,06-07-2024,C5885,Corporate,USA,New York,Groceries,Oil,2,1300,100,260,2760,Net Banking,Cancelled,06-07-2024
4323,15-12-2023,C6094,Consumer,USA,New York,Home Appliances,Refrigerator,1,1715,0,171.5,1886.5,Net Banking,Cancelled,15-12-2023
4324,04-03-2022,C1937,Consumer,India,Chennai,Home Appliances,Microwave,5,1905,50,952.5,10427.5,Cash,Returned,04-03-2022
4325,13-11-2021,C2207,Home Office,India,Delhi,Electronics,Laptop,2,1520,50,304,3294,Cash,Cancelled,13-11-2021
4326,28-10-2023,C7583,Home Office,India,Mumbai,Home Appliances,Washing Machine,1,1556,100,155.6,1611.6,UPI,Completed,28-10-2023
4327,10-09-2023,C7727,Corporate,USA,Austin,Groceries,Oil,2,2906,50,581.2,6343.2,Cash,Cancelled,10-09-2023
4328,26-12-2021,C3963,Corporate,USA,New York,Fashion,T-Shirt,5,2883,50,1441.5,15806.5,Credit Card,Completed,26-12-2021
4329,26-03-2023,C7036,Home Office,India,Mumbai,Fashion,Jeans,5,439,150,219.5,2264.5,Debit Card,Completed,26-03-2023
4330,02-04-2025,C5318,Corporate,USA,Chicago,Home Appliances,Refrigerator,5,2001,0,1000.5,11005.5,Net Banking,Cancelled,02-04-2025
4331,13-07-2024,C7435,Consumer,Germany,Berlin,Home Appliances,Refrigerator,4,2833,150,1133.2,12315.2,Debit Card,Returned,13-07-2024
4332,20-12-2025,C7690,Home Office,Germany,Berlin,Fashion,Shoes,5,235,50,117.5,1242.5,UPI,Returned,20-12-2025
4333,21-01-2022,C7115,Corporate,India,Mumbai,Electronics,Mobile,1,747,150,74.7,671.7,Debit Card,Cancelled,21-01-2022
4334,01-02-2025,C2941,Consumer,Germany,Munich,Home Appliances,Refrigerator,3,2089,0,626.7,6893.7,Debit Card,Completed,01-02-2025
4335,19-05-2025,C1609,Consumer,UK,London,Electronics,Laptop,5,2609,0,1304.5,14349.5,Debit Card,Cancelled,19-05-2025
4336,04-02-2021,C6386,Home Office,India,Mumbai,Electronics,Headphones,4,2828,50,1131.2,12393.2,Credit Card,Cancelled,04-02-2021
4337,27-05-2024,C8090,Corporate,India,Bangalore,Home Appliances,Refrigerator,2,373,0,74.6,820.6,Cash,Completed,27-05-2024
4338,22-10-2021,C6888,Consumer,USA,Austin,Home Appliances,Refrigerator,5,374,0,187,2057,Debit Card,Completed,22-10-2021
4339,14-03-2025,C8110,Consumer,USA,New York,Fashion,T-Shirt,4,1925,0,770,8470,Credit Card,Completed,14-03-2025
4340,27-06-2022,C9698,Home Office,UK,London,Home Appliances,Washing Machine,3,1855,150,556.5,5971.5,Credit Card,Returned,27-06-2022
4341,09-08-2023,C1439,Consumer,India,Delhi,Electronics,Laptop,2,432,150,86.4,800.4,UPI,Returned,09-08-2023
4342,23-06-2021,C2288,Consumer,UK,Manchester,Groceries,Spices,3,1189,0,356.7,3923.7,Credit Card,Returned,23-06-2021
4343,01-03-2021,C3806,Corporate,India,Bangalore,Groceries,Spices,1,829,0,82.9,911.9,Net Banking,Cancelled,01-03-2021
4344,14-05-2023,C7247,Corporate,India,Chennai,Groceries,Spices,1,1893,100,189.3,1982.3,Debit Card,Cancelled,14-05-2023
4345,30-03-2025,C2269,Consumer,Germany,Munich,Electronics,Laptop,3,1237,50,371.1,4032.1,UPI,Cancelled,30-03-2025
4346,27-02-2021,C9562,Consumer,UK,Manchester,Electronics,Mobile,3,1652,0,495.6,5451.6,UPI,Cancelled,27-02-2021
4347,17-12-2024,C9493,Consumer,Germany,Berlin,Fashion,Jeans,1,402,0,40.2,442.2,Debit Card,Returned,17-12-2024
4348,06-01-2024,C5251,Consumer,India,Delhi,Fashion,T-Shirt,1,2347,50,234.7,2531.7,Net Banking,Returned,06-01-2024
4349,17-06-2024,C8470,Corporate,India,Mumbai,Fashion,Shoes,1,1091,50,109.1,1150.1,Net Banking,Cancelled,17-06-2024
4350,24-07-2022,C5386,Consumer,UK,Manchester,Groceries,Rice,5,1830,50,915,10015,Credit Card,Returned,24-07-2022
4351,19-04-2021,C1741,Consumer,India,Bangalore,Electronics,Headphones,5,373,100,186.5,1951.5,Credit Card,Completed,19-04-2021
4352,30-09-2024,C2575,Corporate,USA,Chicago,Groceries,Rice,5,2477,0,1238.5,13623.5,Credit Card,Returned,30-09-2024
4353,21-03-2022,C5897,Home Office,Germany,Munich,Electronics,Headphones,5,2629,50,1314.5,14409.5,Credit Card,Returned,21-03-2022
4354,15-08-2021,C2140,Corporate,Germany,Berlin,Groceries,Spices,5,2167,50,1083.5,11868.5,Cash,Completed,15-08-2021
4355,02-06-2023,C5243,Corporate,USA,Austin,Fashion,Shoes,1,2539,50,253.9,2742.9,UPI,Cancelled,02-06-2023
4356,27-06-2025,C1666,Home Office,India,Chennai,Home Appliances,Microwave,2,605,0,121,1331,Credit Card,Cancelled,27-06-2025
4357,28-09-2022,C6872,Consumer,USA,Chicago,Groceries,Spices,3,1129,100,338.7,3625.7,UPI,Cancelled,28-09-2022
4358,03-01-2024,C1893,Corporate,Germany,Berlin,Groceries,Spices,4,462,0,184.8,2032.8,Net Banking,Completed,03-01-2024
4359,05-10-2022,C9972,Home Office,Germany,Berlin,Electronics,Laptop,2,398,0,79.6,875.6,Net Banking,Completed,05-10-2022
4360,03-07-2022,C5177,Home Office,USA,Chicago,Fashion,Jeans,4,1450,0,580,6380,Credit Card,Completed,03-07-2022
4361,30-03-2022,C7685,Corporate,UK,London,Groceries,Oil,3,719,0,215.7,2372.7,Credit Card,Cancelled,30-03-2022
4362,30-06-2022,C3510,Consumer,UK,London,Groceries,Oil,4,1274,50,509.6,5555.6,Cash,Cancelled,30-06-2022
4363,14-01-2023,C6228,Corporate,Germany,Berlin,Fashion,Jeans,5,2213,150,1106.5,12021.5,UPI,Returned,14-01-2023
4364,19-10-2021,C5646,Consumer,USA,San Francisco,Electronics,Headphones,2,767,50,153.4,1637.4,Cash,Returned,19-10-2021
4365,09-06-2021,C6117,Home Office,USA,Austin,Home Appliances,Washing Machine,2,727,100,145.4,1499.4,Debit Card,Returned,09-06-2021
4366,12-10-2021,C2901,Corporate,India,Bangalore,Groceries,Rice,2,1802,50,360.4,3914.4,Debit Card,Completed,12-10-2021
4367,10-04-2023,C5346,Home Office,USA,Austin,Home Appliances,Refrigerator,2,1208,150,241.6,2507.6,Net Banking,Returned,10-04-2023
4368,04-08-2023,C2755,Corporate,UK,London,Electronics,Laptop,3,1958,0,587.4,6461.4,Debit Card,Completed,04-08-2023
4369,20-04-2022,C4446,Consumer,UK,Manchester,Home Appliances,Refrigerator,3,2775,150,832.5,9007.5,Debit Card,Completed,20-04-2022
4370,04-11-2021,C4838,Consumer,UK,Manchester,Home Appliances,Refrigerator,1,2043,100,204.3,2147.3,Debit Card,Cancelled,04-11-2021
4371,11-04-2025,C5698,Home Office,Germany,Berlin,Fashion,Shoes,4,503,0,201.2,2213.2,Credit Card,Returned,11-04-2025
4372,20-12-2023,C8868,Corporate,Germany,Berlin,Electronics,Laptop,1,580,50,58,588,Net Banking,Cancelled,20-12-2023
4373,31-01-2021,C9870,Home Office,Germany,Berlin,Electronics,Mobile,5,716,100,358,3838,UPI,Completed,31-01-2021
4374,23-08-2024,C8762,Home Office,Germany,Berlin,Home Appliances,Washing Machine,3,2837,50,851.1,9312.1,UPI,Returned,23-08-2024
4375,09-12-2022,C4187,Corporate,UK,Manchester,Groceries,Rice,1,689,0,68.9,757.9,Credit Card,Returned,09-12-2022
4376,04-10-2022,C8554,Consumer,India,Bangalore,Home Appliances,Refrigerator,1,2408,0,240.8,2648.8,Net Banking,Cancelled,04-10-2022
4377,02-04-2022,C1617,Consumer,UK,London,Groceries,Spices,2,1644,50,328.8,3566.8,UPI,Completed,02-04-2022
4378,03-07-2022,C4129,Consumer,USA,Austin,Groceries,Oil,1,495,0,49.5,544.5,Debit Card,Returned,03-07-2022
4379,07-02-2025,C5861,Consumer,India,Delhi,Home Appliances,Microwave,1,1646,100,164.6,1710.6,Cash,Completed,07-02-2025
4380,13-02-2025,C3784,Consumer,India,Bangalore,Fashion,T-Shirt,3,335,150,100.5,955.5,Cash,Returned,13-02-2025
4381,24-06-2024,C8735,Corporate,India,Mumbai,Fashion,Jeans,1,2001,50,200.1,2151.1,Debit Card,Returned,24-06-2024
4382,25-09-2024,C4009,Corporate,UK,London,Electronics,Headphones,2,2940,0,588,6468,UPI,Cancelled,25-09-2024
4383,25-12-2021,C7604,Home Office,USA,Chicago,Home Appliances,Washing Machine,1,1553,0,155.3,1708.3,Credit Card,Cancelled,25-12-2021
4384,28-08-2024,C1013,Home Office,UK,London,Home Appliances,Microwave,5,1238,150,619,6659,Debit Card,Completed,28-08-2024
4385,13-05-2022,C5284,Corporate,India,Chennai,Groceries,Oil,5,2803,50,1401.5,15366.5,UPI,Completed,13-05-2022
4386,13-06-2021,C5463,Consumer,USA,Austin,Groceries,Rice,1,292,150,29.2,171.2,Cash,Returned,13-06-2021
4387,05-04-2024,C9729,Corporate,USA,Chicago,Groceries,Spices,1,1367,50,136.7,1453.7,Cash,Returned,05-04-2024
4388,17-03-2021,C8362,Home Office,USA,San Francisco,Fashion,Shoes,3,1579,0,473.7,5210.7,Credit Card,Cancelled,17-03-2021
4389,04-01-2023,C3079,Consumer,USA,New York,Fashion,Shoes,3,1404,0,421.2,4633.2,UPI,Completed,04-01-2023
4390,02-11-2021,C3661,Corporate,UK,London,Fashion,Jeans,1,244,100,24.4,168.4,Net Banking,Returned,02-11-2021
4391,21-05-2023,C5309,Consumer,UK,London,Groceries,Oil,4,2698,150,1079.2,11721.2,Credit Card,Completed,21-05-2023
4392,27-12-2025,C8732,Corporate,USA,Chicago,Home Appliances,Microwave,1,935,50,93.5,978.5,Net Banking,Cancelled,27-12-2025
4393,27-11-2021,C2838,Corporate,USA,New York,Groceries,Oil,2,2078,50,415.6,4521.6,Cash,Returned,27-11-2021
4394,30-07-2021,C7444,Home Office,Germany,Berlin,Groceries,Oil,1,1550,150,155,1555,Cash,Cancelled,30-07-2021
4395,09-01-2022,C3498,Home Office,UK,Manchester,Electronics,Headphones,2,1461,50,292.2,3164.2,Cash,Cancelled,09-01-2022
4396,12-07-2022,C2512,Corporate,UK,Manchester,Home Appliances,Refrigerator,2,915,50,183,1963,Cash,Cancelled,12-07-2022
4397,10-08-2024,C8468,Home Office,Germany,Berlin,Fashion,T-Shirt,2,2669,150,533.8,5721.8,UPI,Completed,10-08-2024
4398,13-10-2025,C3301,Corporate,India,Bangalore,Electronics,Headphones,3,1672,150,501.6,5367.6,Cash,Completed,13-10-2025
4399,02-07-2024,C2170,Corporate,Germany,Berlin,Electronics,Laptop,1,1243,100,124.3,1267.3,Debit Card,Completed,02-07-2024
4400,28-06-2022,C6143,Corporate,India,Mumbai,Fashion,Jeans,2,1991,50,398.2,4330.2,Credit Card,Completed,28-06-2022
4401,20-07-2022,C1765,Home Office,Germany,Berlin,Home Appliances,Microwave,5,1176,100,588,6368,Debit Card,Returned,20-07-2022
4402,04-11-2022,C5320,Consumer,India,Delhi,Electronics,Laptop,4,356,0,142.4,1566.4,Credit Card,Returned,04-11-2022
4403,01-12-2025,C4760,Home Office,Germany,Berlin,Electronics,Laptop,2,693,0,138.6,1524.6,Net Banking,Cancelled,01-12-2025
4404,21-11-2022,C3811,Consumer,USA,Austin,Groceries,Rice,2,2583,0,516.6,5682.6,Net Banking,Completed,21-11-2022
4405,06-03-2022,C5401,Home Office,Germany,Munich,Home Appliances,Refrigerator,4,1456,50,582.4,6356.4,Cash,Cancelled,06-03-2022
4406,07-08-2022,C8210,Home Office,India,Delhi,Fashion,Jeans,2,1750,0,350,3850,Debit Card,Completed,07-08-2022
4407,18-03-2025,C7637,Consumer,UK,Manchester,Fashion,Shoes,1,877,0,87.7,964.7,Debit Card,Completed,18-03-2025
4408,29-03-2021,C9601,Home Office,Germany,Munich,Fashion,T-Shirt,3,2355,0,706.5,7771.5,Debit Card,Completed,29-03-2021
4409,16-05-2023,C2619,Home Office,India,Mumbai,Home Appliances,Washing Machine,5,2768,0,1384,15224,UPI,Returned,16-05-2023
4410,03-03-2022,C6526,Corporate,UK,Manchester,Electronics,Mobile,4,2341,0,936.4,10300.4,Cash,Cancelled,03-03-2022
4411,25-05-2023,C9202,Consumer,UK,London,Home Appliances,Refrigerator,4,2504,0,1001.6,11017.6,UPI,Returned,25-05-2023
4412,14-03-2021,C4274,Consumer,Germany,Munich,Groceries,Oil,4,1668,50,667.2,7289.2,Cash,Cancelled,14-03-2021
4413,02-09-2022,C7499,Consumer,USA,San Francisco,Groceries,Oil,3,690,0,207,2277,UPI,Returned,02-09-2022
4414,30-04-2022,C2131,Home Office,India,Bangalore,Fashion,Shoes,1,2878,150,287.8,3015.8,Cash,Completed,30-04-2022
4415,10-11-2021,C7921,Corporate,USA,San Francisco,Electronics,Mobile,4,1083,0,433.2,4765.2,Net Banking,Completed,10-11-2021
4416,14-12-2024,C4106,Consumer,Germany,Munich,Electronics,Mobile,3,2603,0,780.9,8589.9,Debit Card,Completed,14-12-2024
4417,18-09-2025,C9974,Consumer,UK,London,Groceries,Oil,5,2292,50,1146,12556,Credit Card,Returned,18-09-2025
4418,01-07-2025,C9907,Corporate,Germany,Berlin,Home Appliances,Refrigerator,4,2636,100,1054.4,11498.4,Cash,Returned,01-07-2025
4419,28-11-2025,C8728,Consumer,UK,London,Electronics,Laptop,1,614,100,61.4,575.4,Debit Card,Completed,28-11-2025
4420,26-02-2021,C5890,Home Office,India,Chennai,Fashion,Jeans,2,2169,0,433.8,4771.8,Cash,Returned,26-02-2021
4421,31-08-2023,C1458,Corporate,USA,Austin,Home Appliances,Refrigerator,2,963,50,192.6,2068.6,Cash,Cancelled,31-08-2023
4422,02-04-2021,C9889,Home Office,India,Bangalore,Electronics,Mobile,2,2453,0,490.6,5396.6,UPI,Returned,02-04-2021
4423,31-03-2025,C3209,Consumer,USA,New York,Fashion,T-Shirt,3,363,0,108.9,1197.9,Debit Card,Cancelled,31-03-2025
4424,23-01-2024,C5134,Consumer,Germany,Berlin,Fashion,T-Shirt,4,1051,0,420.4,4624.4,Credit Card,Cancelled,23-01-2024
4425,18-09-2021,C8646,Consumer,USA,San Francisco,Electronics,Mobile,1,2102,150,210.2,2162.2,Net Banking,Cancelled,18-09-2021
4426,06-11-2021,C6965,Consumer,UK,London,Groceries,Oil,3,2130,150,639,6879,Cash,Cancelled,06-11-2021
4427,28-05-2025,C9606,Corporate,Germany,Munich,Fashion,Shoes,5,894,0,447,4917,Credit Card,Cancelled,28-05-2025
4428,30-09-2022,C8143,Corporate,Germany,Munich,Fashion,T-Shirt,3,765,150,229.5,2374.5,Debit Card,Returned,30-09-2022
4429,19-01-2025,C9771,Corporate,USA,Austin,Fashion,Shoes,4,1354,100,541.6,5857.6,Debit Card,Cancelled,19-01-2025
4430,03-01-2024,C3992,Consumer,India,Chennai,Groceries,Oil,1,1201,0,120.1,1321.1,UPI,Completed,03-01-2024
4431,10-02-2024,C2209,Consumer,USA,New York,Groceries,Spices,3,693,0,207.9,2286.9,Debit Card,Completed,10-02-2024
4432,09-04-2024,C3165,Corporate,Germany,Munich,Fashion,T-Shirt,1,1920,0,192,2112,UPI,Cancelled,09-04-2024
4433,27-04-2025,C4739,Corporate,USA,New York,Electronics,Laptop,5,2209,0,1104.5,12149.5,Debit Card,Cancelled,27-04-2025
4434,29-08-2023,C5726,Corporate,UK,London,Fashion,Jeans,2,1509,100,301.8,3219.8,Credit Card,Cancelled,29-08-2023
4435,03-09-2024,C5548,Corporate,India,Mumbai,Electronics,Headphones,3,2640,100,792,8612,Net Banking,Completed,03-09-2024
4436,21-01-2022,C8983,Consumer,UK,Manchester,Fashion,Shoes,1,1950,150,195,1995,Debit Card,Cancelled,21-01-2022
4437,25-11-2023,C4844,Consumer,Germany,Munich,Home Appliances,Refrigerator,5,1599,50,799.5,8744.5,Debit Card,Cancelled,25-11-2023
4438,10-03-2025,C9440,Consumer,USA,Austin,Electronics,Mobile,5,1837,150,918.5,9953.5,Debit Card,Completed,10-03-2025
4439,29-04-2023,C2880,Home Office,USA,Austin,Groceries,Spices,1,2931,50,293.1,3174.1,UPI,Cancelled,29-04-2023
4440,29-05-2025,C2024,Consumer,Germany,Berlin,Groceries,Rice,5,221,0,110.5,1215.5,Net Banking,Returned,29-05-2025
4441,28-08-2024,C2948,Home Office,UK,London,Electronics,Headphones,4,1541,50,616.4,6730.4,Credit Card,Returned,28-08-2024
4442,08-01-2024,C7466,Home Office,UK,Manchester,Fashion,Shoes,5,1614,50,807,8827,Cash,Cancelled,08-01-2024
4443,02-05-2024,C6177,Home Office,India,Delhi,Fashion,Jeans,1,2118,0,211.8,2329.8,Debit Card,Completed,02-05-2024
4444,16-10-2022,C2933,Home Office,UK,London,Home Appliances,Washing Machine,2,265,150,53,433,Net Banking,Cancelled,16-10-2022
4445,19-11-2021,C4676,Corporate,Germany,Munich,Fashion,T-Shirt,2,2355,0,471,5181,Debit Card,Returned,19-11-2021
4446,21-08-2022,C1993,Home Office,UK,Manchester,Electronics,Mobile,1,2625,50,262.5,2837.5,Cash,Returned,21-08-2022
4447,15-05-2021,C6674,Consumer,USA,New York,Electronics,Mobile,5,2076,0,1038,11418,Credit Card,Cancelled,15-05-2021
4448,17-10-2025,C7470,Home Office,Germany,Berlin,Fashion,Shoes,5,2105,50,1052.5,11527.5,UPI,Cancelled,17-10-2025
4449,01-02-2024,C9941,Home Office,UK,Manchester,Home Appliances,Refrigerator,4,2867,0,1146.8,12614.8,UPI,Completed,01-02-2024
4450,09-05-2022,C8671,Consumer,India,Delhi,Electronics,Mobile,1,1075,50,107.5,1132.5,Net Banking,Returned,09-05-2022
4451,31-05-2024,C7100,Home Office,Germany,Munich,Groceries,Rice,3,1504,50,451.2,4913.2,UPI,Returned,31-05-2024
4452,14-01-2024,C3302,Corporate,Germany,Munich,Home Appliances,Refrigerator,5,2999,0,1499.5,16494.5,Debit Card,Completed,14-01-2024
4453,12-12-2022,C4271,Home Office,USA,Chicago,Groceries,Oil,2,2302,0,460.4,5064.4,Credit Card,Completed,12-12-2022
4454,02-09-2021,C3954,Corporate,India,Mumbai,Fashion,Jeans,2,2921,100,584.2,6326.2,Cash,Cancelled,02-09-2021
4455,16-04-2024,C2939,Corporate,USA,New York,Electronics,Mobile,2,296,100,59.2,551.2,Credit Card,Completed,16-04-2024
4456,17-01-2025,C5709,Home Office,Germany,Berlin,Fashion,Jeans,1,2375,150,237.5,2462.5,Cash,Cancelled,17-01-2025
4457,03-01-2022,C1161,Consumer,USA,Chicago,Fashion,T-Shirt,4,1457,150,582.8,6260.8,Debit Card,Cancelled,03-01-2022
4458,20-01-2023,C1550,Consumer,UK,London,Groceries,Oil,5,2841,0,1420.5,15625.5,Credit Card,Cancelled,20-01-2023
4459,23-07-2021,C1984,Corporate,UK,Manchester,Fashion,Shoes,1,1798,100,179.8,1877.8,Cash,Completed,23-07-2021
4460,30-04-2021,C5007,Consumer,UK,Manchester,Home Appliances,Washing Machine,5,1450,100,725,7875,Credit Card,Completed,30-04-2021
4461,09-07-2021,C5906,Home Office,India,Mumbai,Electronics,Mobile,4,1886,150,754.4,8148.4,Credit Card,Returned,09-07-2021
4462,09-11-2023,C4690,Consumer,USA,Austin,Fashion,T-Shirt,2,2074,150,414.8,4412.8,Cash,Cancelled,09-11-2023
4463,25-03-2022,C7227,Consumer,Germany,Munich,Groceries,Rice,4,349,50,139.6,1485.6,Credit Card,Cancelled,25-03-2022
4464,20-01-2021,C5588,Consumer,India,Chennai,Home Appliances,Washing Machine,5,2670,50,1335,14635,Credit Card,Returned,20-01-2021
4465,17-11-2025,C8124,Home Office,Germany,Berlin,Fashion,Jeans,3,424,0,127.2,1399.2,Cash,Completed,17-11-2025
